"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0D660","2020-02-07 19:00:00","65.000","52.000","1.700","15.100","0.830","1015.300","","3.500","-99.000","-99.000","-99.000","16.700","","13.600",""
"C0U650","2020-02-07 19:00:00","442.000","124.000","0.400","13.900","0.900","972.500","","0.500","-99.000","-99.000","-99.000","21.800","","13.900",""
"C0G810","2020-02-07 19:00:00","26.000","356.000","2.300","17.000","0.830","1016.800","","0.000","-99.000","-99.000","-99.000","22.700","","15.600",""
"C0F9Z0","2020-02-07 19:00:00","3193.000","247.000","3.100","2.000","0.800","697.200","","1.000","10.400","188.000","","5.700","","0.100",""
"C0M410","2020-02-07 19:00:00","245.000","337.000","1.700","18.300","0.810","986.600","","0.000","-99.000","-99.000","-99.000","27.300","","13.500",""
"C0I410","2020-02-07 19:00:00","180.000","18.000","1.900","16.400","0.830","998.500","","0.000","-99.000","-99.000","-99.000","23.500","","14.900",""
"C0R840","2020-02-07 19:00:00","536.000","48.000","6.200","18.700","-99.000","958.100","","2.000","-99.000","-99.000","-99.000","24.900","","16.900",""
"C0K250","2020-02-07 19:00:00","12.000","18.000","4.900","15.800","0.850","1019.100","","0.000","-99.000","-99.000","-99.000","23.200","","14.800",""
"C0AH80","2020-02-07 19:00:00","68.000","75.000","2.700","15.500","0.880","1014.900","","3.000","-99.000","-99.000","-99.000","17.400","","14.400",""
"C0V640","2020-02-07 19:00:00","35.000","5.000","3.500","18.500","0.820","1015.200","","0.000","-99.000","-99.000","-99.000","24.300","","16.900",""
"C0S920","2020-02-07 19:00:00","98.000","76.000","1.000","21.200","0.880","1004.200","","0.500","-99.000","-99.000","-99.000","25.400","","16.500",""
"C0S830","2020-02-07 19:00:00","288.000","32.000","4.400","17.200","0.990","989.800","","0.000","11.700","34.000","","25.600","","17.200",""
"C0V800","2020-02-07 19:00:00","256.000","0.000","0.200","19.700","0.820","987.500","","0.000","-99.000","-99.000","-99.000","26.600","","15.500",""
"C0R140","2020-02-07 19:00:00","740.000","0.000","0.000","16.700","0.860","937.400","","0.000","-99.000","-99.000","-99.000","22.600","","14.500",""
"C0K410","2020-02-07 19:00:00","20.000","5.000","3.500","16.100","0.810","1016.800","","0.000","9.500","359.000","","22.500","","14.900",""
"C0F000","2020-02-07 19:00:00","273.000","22.000","4.000","13.800","0.990","985.900","","0.000","-99.000","-99.000","-99.000","19.500","","12.500",""
"C0W150","2020-02-07 19:00:00","42.000","97.000","3.200","13.800","0.840","1019.000","","0.500","-99.000","-99.000","-99.000","16.600","","12.700",""
"C0AH90","2020-02-07 19:00:00","660.000","47.000","0.300","12.600","0.880","949.800","","0.500","-99.000","-99.000","-99.000","20.200","","11.600",""
"C0F9K0","2020-02-07 19:00:00","30.000","23.000","5.000","15.600","0.830","1016.400","","0.000","11.600","31.000","","18.300","","14.100",""
"C0H990","2020-02-07 19:00:00","3076.000","235.000","5.900","1.200","0.990","707.600","","0.000","-99.000","-99.000","-99.000","3.900","","0.700",""
"C0V260","2020-02-07 19:00:00","126.000","163.000","1.200","19.400","0.790","1004.100","","0.000","-99.000","-99.000","-99.000","27.700","","13.300",""
"C0S970","2020-02-07 19:00:00","19.000","68.000","3.000","21.500","0.920","1017.800","","15.000","-99.000","-99.000","-99.000","24.800","","19.400",""
"C0U940","2020-02-07 19:00:00","25.000","34.000","1.500","17.000","0.760","1021.500","","0.000","-99.000","-99.000","-99.000","24.600","","14.800",""
"C0A860","2020-02-07 19:00:00","362.000","12.000","2.400","12.900","1.000","980.900","","11.500","-99.000","-99.000","-99.000","15.400","","12.700",""
"C0I480","2020-02-07 19:00:00","2165.000","228.000","0.400","6.500","0.920","792.100","","0.000","-99.000","-99.000","-99.000","13.100","","6.500",""
"C0G910","2020-02-07 19:00:00","42.000","342.000","3.400","16.400","0.850","1016.100","","0.000","-99.000","-99.000","-99.000","21.800","","15.100",""
"C0X080","2020-02-07 19:00:00","2.000","19.000","3.900","16.600","0.860","1019.300","","0.000","-99.000","-99.000","-99.000","24.600","","15.900",""
"C0AH00","2020-02-07 19:00:00","38.000","20.000","1.400","15.900","0.950","1018.800","","4.000","-99.000","-99.000","-99.000","18.700","","15.000",""
"C0V700","2020-02-07 19:00:00","24.000","14.000","3.100","20.000","0.780","1015.200","","0.000","-99.000","-99.000","-99.000","24.800","","17.200",""
"C0AD00","2020-02-07 19:00:00","86.000","22.000","1.600","16.400","0.880","1013.600","","2.000","7.000","27.000","","17.600","","14.800",""
"C0O900","2020-02-07 19:00:00","9.000","359.000","3.700","17.500","0.990","1018.400","","0.000","-99.000","-99.000","-99.000","24.400","","16.500",""
"C0R570","2020-02-07 19:00:00","37.000","2.000","1.100","21.400","0.760","1013.100","","0.000","-99.000","-99.000","-99.000","26.700","","16.300",""
"C0AG90","2020-02-07 19:00:00","25.000","177.000","0.300","15.700","0.910","1021.200","","4.500","-99.000","-99.000","-99.000","18.700","","15.000",""
"C0V760","2020-02-07 19:00:00","30.000","15.000","2.300","19.400","0.800","1015.800","","0.000","-99.000","-99.000","-99.000","25.400","","17.300",""
"C0T9I0","2020-02-07 19:00:00","152.000","44.000","2.400","17.300","0.940","1005.000","","5.000","-99.000","-99.000","-99.000","23.400","","15.600",""
"C0O980","2020-02-07 19:00:00","18.000","2.000","2.000","17.600","0.850","1018.300","","0.000","-99.000","-99.000","-99.000","25.400","","16.700",""
"C0R270","2020-02-07 19:00:00","51.000","349.000","3.700","20.700","0.900","1011.500","","0.000","-99.000","-99.000","-99.000","25.000","","17.900",""
"C0T9H0","2020-02-07 19:00:00","725.000","64.000","4.700","14.200","0.990","939.400","","5.500","10.400","57.000","","21.500","","14.100",""
"C0A660","2020-02-07 19:00:00","97.000","16.000","0.800","15.300","0.900","1011.500","","5.000","6.000","24.000","","16.900","","14.200",""
"C0A890","2020-02-07 19:00:00","40.000","0.000","0.000","-99.000","0.980","-99.000","","2.500","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0O840","2020-02-07 19:00:00","134.000","312.000","0.800","16.500","0.900","1001.900","","0.000","-99.000","-99.000","-99.000","24.000","","15.600",""
"C0R530","2020-02-07 19:00:00","16.000","347.000","3.800","20.800","0.720","1016.500","","0.000","-99.000","-99.000","-99.000","25.500","","16.000",""
"C0G870","2020-02-07 19:00:00","12.000","17.000","4.300","16.200","0.810","1020.000","","0.000","10.200","31.000","","19.900","","15.200",""
"C0M820","2020-02-07 19:00:00","980.000","68.000","0.500","16.100","0.820","910.400","","0.000","-99.000","-99.000","-99.000","21.900","","11.900",""
"C0F9S0","2020-02-07 19:00:00","43.000","356.000","3.400","16.600","0.790","1015.400","","0.000","-99.000","-99.000","-99.000","22.300","","15.400",""
"C0R160","2020-02-07 19:00:00","45.000","12.000","1.300","19.600","0.990","1012.700","","0.000","-99.000","-99.000","-99.000","26.100","","15.600",""
"C0A950","2020-02-07 19:00:00","60.000","346.000","9.300","17.400","0.790","1016.200","","0.000","-99.000","-99.000","-99.000","18.900","","15.900",""
"C0F9L0","2020-02-07 19:00:00","253.000","35.000","3.200","14.800","0.920","990.500","","0.000","-99.000","-99.000","-99.000","20.300","","13.900",""
"C0R550","2020-02-07 19:00:00","38.000","330.000","2.700","21.100","0.770","1014.700","","0.000","-99.000","-99.000","-99.000","27.700","","14.600",""
"C0V530","2020-02-07 19:00:00","34.000","360.000","2.700","18.000","1.000","1014.800","","0.000","-99.000","-99.000","-99.000","24.600","","15.900",""
"C0AI10","2020-02-07 19:00:00","76.000","0.000","0.000","14.500","0.990","1014.000","","4.500","-99.000","-99.000","-99.000","17.100","","14.400",""
"C0F9U0","2020-02-07 19:00:00","74.000","38.000","1.600","17.100","0.800","1011.200","","0.000","-99.000","-99.000","-99.000","22.400","","15.600",""
"C0V680","2020-02-07 19:00:00","40.000","358.000","2.200","19.300","0.800","1014.000","","0.000","-99.000","-99.000","-99.000","25.400","","16.500",""
"C0Z290","2020-02-07 19:00:00","946.000","29.000","0.700","13.700","1.000","915.300","","0.000","-99.000","-99.000","-99.000","20.100","","13.200",""
"CM0120","2020-02-07 19:00:00","4.000","40.000","8.100","16.900","0.740","1019.700","","0.000","15.200","43.000","","18.900","","15.600",""
"C0G760","2020-02-07 19:00:00","53.000","355.000","1.600","16.700","0.990","1016.400","","0.000","-99.000","-99.000","-99.000","23.900","","15.400",""
"C0K450","2020-02-07 19:00:00","35.000","2.000","4.600","16.500","0.790","1015.000","","0.000","-99.000","-99.000","-99.000","22.600","","15.200",""
"C0E820","2020-02-07 19:00:00","220.000","36.000","3.000","13.700","0.910","996.200","","2.000","-99.000","-99.000","-99.000","16.500","","12.500",""
"C0A530","2020-02-07 19:00:00","300.000","0.000","0.000","13.400","0.990","988.200","","2.000","-99.000","-99.000","-99.000","15.400","","13.000",""
"C0M520","2020-02-07 19:00:00","15.000","22.000","4.000","16.200","0.830","1017.600","","0.000","-99.000","-99.000","-99.000","23.300","","15.400",""
"C0K240","2020-02-07 19:00:00","1132.000","114.000","2.000","15.100","0.980","896.500","","0.000","-99.000","-99.000","-99.000","19.600","","12.100",""
"C0V210","2020-02-07 19:00:00","734.000","105.000","0.800","18.600","0.750","937.200","","0.000","-99.000","-99.000","-99.000","27.000","","11.400",""
"C0Z320","2020-02-07 19:00:00","646.000","355.000","0.400","15.600","1.000","947.600","","2.000","-99.000","-99.000","-99.000","24.300","","10.700",""
"C0R600","2020-02-07 19:00:00","766.000","0.000","0.000","19.000","0.830","932.000","","0.000","-99.000","-99.000","-99.000","23.100","","15.500",""
"C0C650","2020-02-07 19:00:00","208.000","30.000","1.600","12.700","0.930","998.700","","5.000","-99.000","-99.000","-99.000","14.700","","11.900",""
"C0T820","2020-02-07 19:00:00","550.000","120.000","1.100","16.800","0.860","961.500","","0.000","-99.000","-99.000","-99.000","23.500","","12.200",""
"C0S890","2020-02-07 19:00:00","238.000","29.000","1.400","18.900","0.960","996.300","","2.000","-99.000","-99.000","-99.000","26.900","","14.000",""
"C0G840","2020-02-07 19:00:00","32.000","15.000","1.600","16.000","0.880","1015.900","","0.000","-99.000","-99.000","-99.000","23.300","","14.800",""
"C0V710","2020-02-07 19:00:00","34.000","4.000","2.200","20.000","0.770","1014.400","","0.000","-99.000","-99.000","-99.000","24.900","","17.200",""
"C0X140","2020-02-07 19:00:00","17.000","7.000","1.100","17.700","0.820","1016.800","","0.000","-99.000","-99.000","-99.000","24.600","","16.900",""
"C0C680","2020-02-07 19:00:00","228.000","25.000","3.500","13.800","0.880","994.900","","4.000","-99.000","-99.000","-99.000","15.600","","12.600",""
"C0D360","2020-02-07 19:00:00","523.000","0.000","0.000","12.700","0.990","960.200","","4.500","-99.000","-99.000","-99.000","15.100","","12.100",""
"C0C710","2020-02-07 19:00:00","143.000","103.000","0.400","13.700","0.990","1007.300","","9.500","-99.000","-99.000","-99.000","16.400","","13.200",""
"C0Z190","2020-02-07 19:00:00","62.000","98.000","0.600","19.900","0.910","1013.700","","0.000","-99.000","-99.000","-99.000","22.400","","17.800",""
"C0Z020","2020-02-07 19:00:00","211.000","27.000","4.700","18.100","0.990","995.800","","0.500","-99.000","-99.000","-99.000","25.800","","13.600",""
"C0I380","2020-02-07 19:00:00","258.000","333.000","0.900","16.500","0.890","988.900","","0.000","-99.000","-99.000","-99.000","25.200","","15.600",""
"C0D560","2020-02-07 19:00:00","147.000","38.000","1.800","14.300","0.890","1006.000","","4.500","-99.000","-99.000","-99.000","16.600","","13.600",""
"C0Z220","2020-02-07 19:00:00","589.000","0.000","0.000","15.700","1.000","954.800","","0.000","-99.000","-99.000","-99.000","21.500","","13.800",""
"C0R220","2020-02-07 19:00:00","23.000","293.000","1.200","20.800","0.960","1016.100","","0.000","-99.000","-99.000","-99.000","26.700","","16.100",""
"C0A870","2020-02-07 19:00:00","685.000","7.000","5.000","11.300","1.000","941.900","","2.000","10.400","7.000","","14.500","","10.800",""
